问题 ID,说明,状态,严重性,故事点,项目路径,位置种类,路径,折线图,列,事件 ID,帮助链接,程序集名称,程序集版本,程序集公钥,片段
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,66,12,T:System.Drawing.FontStyle,,,,,"_lblFileName.Font = new Font(""Microsoft Sans Serif"", 9F, FontStyle.Underline);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,66,12,F:System.Drawing.FontStyle.Underline,,,,,"_lblFileName.Font = new Font(""Microsoft Sans Serif"", 9F, FontStyle.Underline);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,66,12,T:System.Drawing.Font,,,,,"_lblFileName.Font = new Font(""Microsoft Sans Serif"", 9F, FontStyle.Underline);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,66,12,"M:System.Drawing.Font.#ctor(System.String,System.Single,System.Drawing.FontStyle)",,,,,"_lblFileName.Font = new Font(""Microsoft Sans Serif"", 9F, FontStyle.Underline);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,66,12,T:System.Windows.Forms.Label,,,,,"_lblFileName.Font = new Font(""Microsoft Sans Serif"", 9F, FontStyle.Underline);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,66,12,T:System.Drawing.Font,,,,,"_lblFileName.Font = new Font(""Microsoft Sans Serif"", 9F, FontStyle.Underline);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,66,12,P:System.Windows.Forms.Control.Font,,,,,"_lblFileName.Font = new Font(""Microsoft Sans Serif"", 9F, FontStyle.Underline);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,65,12,T:System.Windows.Forms.Label,,,,,_lblFileName.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,65,12,P:System.Windows.Forms.Label.AutoSize,,,,,_lblFileName.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,63,12,T:System.Windows.Forms.PictureBox,,,,,_picImage.Visible = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,63,12,P:System.Windows.Forms.Control.Visible,,,,,_picImage.Visible = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,62,12,T:System.Windows.Forms.PictureBox,,,,,"_picImage.Location = new Point(10, 10);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,62,12,P:System.Windows.Forms.Control.Location,,,,,"_picImage.Location = new Point(10, 10);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,61,12,T:System.Windows.Forms.PictureBox,,,,,"_picImage.MaximumSize = new Size(300, 300);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,61,12,P:System.Windows.Forms.Control.MaximumSize,,,,,"_picImage.MaximumSize = new Size(300, 300);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,60,12,T:System.Windows.Forms.PictureBoxSizeMode,,,,,_picImage.SizeMode = PictureBoxSizeMode.Zoom;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,60,12,T:System.Windows.Forms.PictureBoxSizeMode,,,,,_picImage.SizeMode = PictureBoxSizeMode.Zoom;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,60,12,F:System.Windows.Forms.PictureBoxSizeMode.Zoom,,,,,_picImage.SizeMode = PictureBoxSizeMode.Zoom;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,60,12,T:System.Windows.Forms.PictureBox,,,,,_picImage.SizeMode = PictureBoxSizeMode.Zoom;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,60,12,T:System.Windows.Forms.PictureBoxSizeMode,,,,,_picImage.SizeMode = PictureBoxSizeMode.Zoom;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,60,12,P:System.Windows.Forms.PictureBox.SizeMode,,,,,_picImage.SizeMode = PictureBoxSizeMode.Zoom;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,58,12,T:System.Windows.Forms.Label,,,,,"_lblMessage.Location = new Point(10, 10);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,58,12,P:System.Windows.Forms.Control.Location,,,,,"_lblMessage.Location = new Point(10, 10);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,57,12,T:System.Drawing.Font,,,,,"_lblMessage.Font = new Font(""Microsoft Sans Serif"", 9F);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,57,12,"M:System.Drawing.Font.#ctor(System.String,System.Single)",,,,,"_lblMessage.Font = new Font(""Microsoft Sans Serif"", 9F);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,57,12,T:System.Windows.Forms.Label,,,,,"_lblMessage.Font = new Font(""Microsoft Sans Serif"", 9F);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,57,12,T:System.Drawing.Font,,,,,"_lblMessage.Font = new Font(""Microsoft Sans Serif"", 9F);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,57,12,P:System.Windows.Forms.Control.Font,,,,,"_lblMessage.Font = new Font(""Microsoft Sans Serif"", 9F);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,56,12,T:System.Windows.Forms.Label,,,,,"_lblMessage.MaximumSize = new Size(480, 0);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,56,12,P:System.Windows.Forms.Control.MaximumSize,,,,,"_lblMessage.MaximumSize = new Size(480, 0);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,55,12,T:System.Windows.Forms.Label,,,,,_lblMessage.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,55,12,P:System.Windows.Forms.Label.AutoSize,,,,,_lblMessage.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,53,12,T:System.Windows.Forms.Panel,,,,,"_bubblePanel.MaximumSize = new Size(500, 0);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,53,12,P:System.Windows.Forms.Control.MaximumSize,,,,,"_bubblePanel.MaximumSize = new Size(500, 0);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,52,12,T:System.Windows.Forms.Panel,,,,,"_bubblePanel.Location = new Point(5, 25);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,52,12,P:System.Windows.Forms.Control.Location,,,,,"_bubblePanel.Location = new Point(5, 25);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,51,12,T:System.Windows.Forms.Padding,,,,,_bubblePanel.Padding = new Padding(10);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,51,12,M:System.Windows.Forms.Padding.#ctor(System.Int32),,,,,_bubblePanel.Padding = new Padding(10);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,51,12,T:System.Windows.Forms.Panel,,,,,_bubblePanel.Padding = new Padding(10);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,51,12,T:System.Windows.Forms.Padding,,,,,_bubblePanel.Padding = new Padding(10);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,51,12,P:System.Windows.Forms.Control.Padding,,,,,_bubblePanel.Padding = new Padding(10);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,50,12,T:System.Windows.Forms.Panel,,,,,_bubblePanel.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,50,12,P:System.Windows.Forms.Panel.AutoSize,,,,,_bubblePanel.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,48,12,T:System.Windows.Forms.Label,,,,,"_lblTime.Location = new Point(100, 7);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,48,12,P:System.Windows.Forms.Control.Location,,,,,"_lblTime.Location = new Point(100, 7);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,47,12,T:System.Windows.Forms.Label,,,,,_lblTime.ForeColor = Color.Gray;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,47,12,P:System.Windows.Forms.Control.ForeColor,,,,,_lblTime.ForeColor = Color.Gray;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,46,12,T:System.Drawing.Font,,,,,"_lblTime.Font = new Font(""Microsoft Sans Serif"", 7F);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,46,12,"M:System.Drawing.Font.#ctor(System.String,System.Single)",,,,,"_lblTime.Font = new Font(""Microsoft Sans Serif"", 7F);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,46,12,T:System.Windows.Forms.Label,,,,,"_lblTime.Font = new Font(""Microsoft Sans Serif"", 7F);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,46,12,T:System.Drawing.Font,,,,,"_lblTime.Font = new Font(""Microsoft Sans Serif"", 7F);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,46,12,P:System.Windows.Forms.Control.Font,,,,,"_lblTime.Font = new Font(""Microsoft Sans Serif"", 7F);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,45,12,T:System.Windows.Forms.Label,,,,,_lblTime.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,45,12,P:System.Windows.Forms.Label.AutoSize,,,,,_lblTime.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,43,12,T:System.Windows.Forms.Label,,,,,"_lblSender.Location = new Point(5, 5);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,43,12,P:System.Windows.Forms.Control.Location,,,,,"_lblSender.Location = new Point(5, 5);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,42,12,T:System.Drawing.FontStyle,,,,,"_lblSender.Font = new Font(""Microsoft Sans Serif"", 8F, FontStyle.Bold);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,42,12,T:System.Drawing.FontStyle,,,,,"_lblSender.Font = new Font(""Microsoft Sans Serif"", 8F, FontStyle.Bold);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,42,12,F:System.Drawing.FontStyle.Bold,,,,,"_lblSender.Font = new Font(""Microsoft Sans Serif"", 8F, FontStyle.Bold);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,42,12,T:System.Drawing.Font,,,,,"_lblSender.Font = new Font(""Microsoft Sans Serif"", 8F, FontStyle.Bold);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,42,12,"M:System.Drawing.Font.#ctor(System.String,System.Single,System.Drawing.FontStyle)",,,,,"_lblSender.Font = new Font(""Microsoft Sans Serif"", 8F, FontStyle.Bold);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,42,12,T:System.Windows.Forms.Label,,,,,"_lblSender.Font = new Font(""Microsoft Sans Serif"", 8F, FontStyle.Bold);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,42,12,T:System.Drawing.Font,,,,,"_lblSender.Font = new Font(""Microsoft Sans Serif"", 8F, FontStyle.Bold);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,42,12,P:System.Windows.Forms.Control.Font,,,,,"_lblSender.Font = new Font(""Microsoft Sans Serif"", 8F, FontStyle.Bold);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,41,12,T:System.Windows.Forms.Label,,,,,_lblSender.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,41,12,P:System.Windows.Forms.Label.AutoSize,,,,,_lblSender.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,39,12,P:System.Windows.Forms.Control.MaximumSize,,,,,"this.MaximumSize = new Size(600, 0);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,38,12,P:System.Windows.Forms.Control.MinimumSize,,,,,"this.MinimumSize = new Size(400, 50);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,37,12,P:System.Windows.Forms.Panel.AutoSize,,,,,this.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,36,12,T:System.Windows.Forms.Padding,,,,,this.Padding = new Padding(5);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,36,12,M:System.Windows.Forms.Padding.#ctor(System.Int32),,,,,this.Padding = new Padding(5);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,36,12,T:System.Windows.Forms.Padding,,,,,this.Padding = new Padding(5);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,36,12,P:System.Windows.Forms.Control.Padding,,,,,this.Padding = new Padding(5);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,34,12,T:System.Windows.Forms.PictureBox,,,,,((System.ComponentModel.ISupportInitialize)(_picImage)).BeginInit();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,33,12,M:System.Windows.Forms.Control.SuspendLayout,,,,,this.SuspendLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Controls\MessageBubbleControl.cs,31,12,T:System.Windows.Forms.Label,,,,,_lblFileName = new Label();
